Date,Country,Bond_Currency,Home_Currency,Hard_Ccy_Issuer,FX_Is_Global_Factor,FX_Series,Quote,FX_Rate,LogRet,FX_Vol_30d_ann_pct,FX_Vol_60d_ann_pct,FX_Alt_Series,FX_Alt_Quote,FX_Alt_Rate,FX_Alt_LogRet,FX_Alt_Vol_30d_ann_pct,Global_EURUSD_Rate,Global_EURUSD_LogRet,Global_EURUSD_Vol_30d_ann_pct
2023-11-24,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,952.96,0.00046707514723642873,16.564964745277788,14.387492383113154,USDCLP,CLP per USD,871.0,-0.0027860121320744113,18.722974364480677,0.9139932364500503,-0.003249951364882764,7.520112751535628
2023-11-27,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,954.425,0.0015361348527758167,16.10571476270708,14.228328574102777,USDCLP,CLP per USD,871.3,0.00034437238473827847,18.50655112363537,0.9129085265656381,-0.0011874858668766836,7.454171167275243
2023-11-28,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,953.9200000000001,-0.0005292544186588088,15.924598059673986,14.056968077026083,USDCLP,CLP per USD,867.8299999999999,-0.003990506293065188,18.337148875299697,0.9097525473071325,-0.003463049118463915,7.481874731510953
2023-11-29,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,953.12,-0.000838996609329179,15.879757123384715,14.038638154597766,USDCLP,CLP per USD,868.8399999999999,0.0011631456913168137,18.170809723723675,0.9115770282588879,0.0020034611928545915,7.394079929652832
2023-11-30,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,947.365,-0.006056367286147335,15.899412489708736,13.904341751748822,USDCLP,CLP per USD,870.1800000000001,0.0015410981647212552,18.212684385689517,0.918526683200147,0.007594857388095913,7.779406093076472
2023-12-01,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,934.815,-0.013335797845172692,16.120583254401044,13.860402214658857,USDCLP,CLP per USD,858.97,-0.012966089756444532,18.344520661828156,0.9188642837452908,0.00036747818511838337,7.788195950896751
2023-12-04,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,940.01,0.005541864756278159,16.22153151744981,13.914240472484614,USDCLP,CLP per USD,867.45,0.00982387622856784,18.43618373927656,0.922807179439856,0.004281873067604788,7.694979030506315
2023-12-05,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,947.6500000000001,0.008094722266973164,16.098583926101405,14.012034806983609,USDCLP,CLP per USD,877.7,0.011746976325734515,18.851555169963703,0.9262689885142644,0.0037443704905614494,7.424866114536163
2023-12-06,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,938.025,-0.010208634669228722,16.25250686051289,13.781715662296179,USDCLP,CLP per USD,871.45,-0.0071463586303810445,18.90811638437136,0.929022668153103,0.002968462291099011,7.4481801223433735
2023-12-07,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,942.41,0.004663822943376417,15.917874100564292,13.815091384545605,USDCLP,CLP per USD,873.085,0.0018744255388511988,18.51264673104248,0.9264406151565685,-0.002783191331791668,7.46877979687387
2023-12-08,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,937.7249999999999,-0.004983694997283905,13.920268053820422,13.830181025116945,USDCLP,CLP per USD,871.25,-0.0021039544318082193,16.833643410069946,0.9291089844838799,0.002876097914289763,7.5409455033446715
2023-12-11,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,949.29,0.012257607705354445,14.364712288119117,14.04434253594889,USDCLP,CLP per USD,881.83,0.012070331590418704,17.27925202095851,0.9291089844838799,0.0,7.443493926428009
2023-12-12,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,944.53,-0.005026887479910869,13.541258632899142,14.080801952670278,USDCLP,CLP per USD,875.05,-0.007718266082986425,16.977657915985215,0.9264406151565685,-0.002876097914289763,7.378124334223981
2023-12-13,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,946.995,0.002606364066478406,13.563603852308923,14.0753350443964,USDCLP,CLP per USD,870.8,-0.004868698221773826,17.011967913157417,0.9195402298850576,-0.007476152778296677,7.621252163227283
2023-12-14,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,951.53,0.004777402062552838,13.597978751655765,14.055014316240722,USDCLP,CLP per USD,865.5799999999999,-0.006012526895552206,16.9481796690346,0.9096697898662786,-0.010792129621979021,8.06482958692896
2023-12-15,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,948.19,-0.0035163112894913695,13.576328234202611,14.014307058350958,USDCLP,CLP per USD,870.26,0.005392215111563736,16.531398618586923,0.917810105089257,0.008908846641887527,8.100891028498419
2023-12-18,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,955.03,0.007187849485742248,13.6064484574868,14.072993940216024,USDCLP,CLP per USD,874.25,0.0045743583670816435,16.42493911230677,0.9154155986818016,-0.002612343656619373,8.104295630880712
2023-12-19,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,946.63,-0.008834444257241003,13.855054261868252,14.186826012536443,USDCLP,CLP per USD,861.98,-0.014134307405107904,16.86439235517185,0.9105809506465125,-0.005295365245222353,8.185183554844636
2023-12-20,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,954.515,0.008295048733714339,13.032257950290962,14.290629324616667,USDCLP,CLP per USD,872.5,0.012130585538204564,16.45181615317874,0.9140767824497257,0.00383177186284564,8.297828882128282
2023-12-21,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,968.0,0.014028729200204815,12.988424173897403,14.574928309313275,USDCLP,CLP per USD,879.2,0.007649749012829332,15.645507584965939,0.9082652134423251,-0.006378153740753359,8.34592467531681
2023-12-22,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,983.085,0.015463499122103208,13.7401323193729,14.56275445232209,USDCLP,CLP per USD,892.74,0.015282981978249843,16.340681973398464,0.9081002542680713,-0.00018163654577216248,8.348957036690555
2023-12-25,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,982.8199999999999,-0.0002695959383647306,13.207134808118196,14.421889787861385,USDCLP,CLP per USD,892.74,0.0,15.926187521869661,0.9083477155054955,0.0002724671920947136,8.35575801944446
2023-12-26,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,985.315,0.0025353965419414592,11.986874661663444,14.324632497575946,USDCLP,CLP per USD,892.1700000000001,-0.000638687686635997,12.118693022213888,0.9054690329590728,-0.0031741739796419532,6.934208099894339
2023-12-27,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,980.29,-0.005112940745496175,11.87949378340372,14.368496633165092,USDCLP,CLP per USD,882.75,-0.010614662572529632,12.445852390632272,0.9004952723998199,-0.005508163278482789,7.0038130462581325
2023-12-28,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,979.155,-0.0011584914370557087,11.825027781709688,14.358146525272533,USDCLP,CLP per USD,885.23,0.0028054634403060774,12.421024716870178,0.9040773890245004,0.003970049426273561,7.137589435196276
2023-12-29,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,972.3699999999999,-0.006953564355093533,11.831166945521936,14.166593430809534,USDCLP,CLP per USD,881.01,-0.004778521639243749,12.475519363750134,0.906043308870164,0.0021721431293703075,7.044873551130918
2024-01-01,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,970.855,-0.0015592639112318452,11.660107747859916,14.164686937642031,USDCLP,CLP per USD,879.0,-0.0022840789243812054,12.17234847748892,0.9053870529651425,-0.0007245720813336132,7.007567994214906
2024-01-02,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,968.365,-0.0025680442326621034,11.046953665761073,14.067611539941622,USDCLP,CLP per USD,885.0,0.006802747322752545,11.950314228328178,0.9133254178463787,0.008729708980792714,7.439438661225603
2024-01-03,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,961.965,-0.0066310148532533475,11.242874113335075,14.127382875270383,USDCLP,CLP per USD,880.8,-0.004757059599459268,12.009043696262385,0.9156251430664285,0.0025148043705493367,7.453193541007801
2024-01-04,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,972.825,0.011226142427382513,11.656367125961554,14.284707783707539,USDCLP,CLP per USD,888.8299999999999,0.009075405722655638,12.27295781601968,0.9136592051164916,-0.0021494074540877317,7.465935544701701
2024-01-05,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,974.275,0.0014893947594307733,11.658332615375363,14.287796493353177,USDCLP,CLP per USD,890.4000000000001,0.0017648088302095744,12.235231562531101,0.9139097057210747,0.00027413533319195493,7.407209000557417
2024-01-08,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,988.605,0.014601253863085084,12.331627029392637,14.390170044899579,USDCLP,CLP per USD,902.75,0.013774860196232197,12.804003949744825,0.9131586156515387,-0.0008221806519878305,7.402888468399743
2024-01-09,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1003.6300000000001,0.01508384791554196,12.958665720442983,14.588107436437664,USDCLP,CLP per USD,918.1500000000001,0.016915115807621284,13.485598238649315,0.914787540593697,0.0017822465588167302,7.344973429247682
2024-01-10,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1005.675,0.0020355304009109787,12.936616099797394,14.583523520814987,USDCLP,CLP per USD,916.5,-0.0017987086854294176,13.526516759860902,0.9113278046113188,-0.0037891802738565794,7.411849457108742
2024-01-11,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,999.6199999999999,-0.006039030069974416,12.935703391452167,14.633375675155925,USDCLP,CLP per USD,911.06,-0.005953310498137299,13.711160085637559,0.9114108640174992,9.11369333052442e-05,7.053290053902581
2024-01-12,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,996.8699999999999,-0.0027548364771909917,12.203382888735739,14.608755201979331,USDCLP,CLP per USD,910.3,-0.0008345412703789634,13.030529499379428,0.9131586156515387,0.001915796781734605,7.079471333839066
2024-01-15,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,997.69,0.0008222365295589285,12.165741412217109,14.546345471037181,USDCLP,CLP per USD,911.13,0.0009113718972999507,12.815896865127613,0.9132420091324202,9.132003111235465e-05,6.95157255055335
2024-01-16,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1005.9300000000001,0.008225158917531061,12.17149098978645,14.371505099054557,USDCLP,CLP per USD,924.9100000000001,0.015010848072895655,13.071973242565866,0.9194556822361161,0.006780929492285315,7.159484297067054
2024-01-17,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1003.3050000000001,-0.002612936260319998,11.699963131541026,14.322378018307527,USDCLP,CLP per USD,921.9000000000001,-0.0032596776768896163,12.889474626932765,0.9188642837452908,-0.0006434119437001423,7.09480168967174
2024-01-18,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,998.2,-0.005101172437910861,11.865494134447253,14.187560131969615,USDCLP,CLP per USD,917.8,-0.004457255843815844,13.019516158978492,0.9194556822361161,0.0006434119437001423,7.062811929609744
2024-01-19,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,992.315,-0.005913059833313028,11.91541446128976,13.019833929955185,USDCLP,CLP per USD,910.55,-0.00793068941890418,13.27313732093041,0.9175995595522115,-0.002020759390682053,7.016779868656942
2024-01-22,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,990.35,-0.0019821811989224614,11.547416030027014,13.010284086226747,USDCLP,CLP per USD,910.0,-0.0006042130309333871,12.896583686059374,0.9188642837452908,0.0013773474469819108,7.03519824256441
2024-01-23,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,988.455,-0.0019152979493144429,11.431291083922082,12.489368903418255,USDCLP,CLP per USD,911.0999999999999,0.0012080612089171439,12.625975268810777,0.9214042200313278,0.0027603992500467717,7.050344955308469
2024-01-24,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,990.4100000000001,0.0019758807559320246,11.42752127882342,12.491207519829874,USDCLP,CLP per USD,909.885,-0.0013344428211103931,12.515886478047891,0.9186954524575103,-0.002944155222633013,6.759239151835325
2024-01-25,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,987.28,-0.003165311664963255,11.461038017246723,12.491520559036985,USDCLP,CLP per USD,910.23,0.0003790969297350344,12.319679379505518,0.9219563914626839,0.0035432473855317725,6.011530418069728
2024-01-26,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1003.615,0.016410073429349303,12.176769842587243,12.849412307832484,USDCLP,CLP per USD,924.6500000000001,0.015717972702447902,12.938259390959841,0.9213193292795283,-0.0006912283402339958,5.455495860410851
2024-01-29,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1007.81,0.004171178226683558,12.093903959800537,12.817035356862643,USDCLP,CLP per USD,930.23,0.006016579867844207,12.96970805720394,0.9230201218386561,0.001844338405505963,5.413774263748093
2024-01-30,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1009.165,0.0013435964291499403,11.66899965767972,12.816669169970094,USDCLP,CLP per USD,930.45,0.00023647268850712777,12.045450466116469,0.9223390518354546,-0.0007381436024394561,5.161499506412492
2024-01-31,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1005.8599999999999,-0.003280359264715038,11.619941427272003,12.355210834691285,USDCLP,CLP per USD,929.8,-0.000698830830752506,11.728279611466455,0.9243852837862823,0.0022160673889114746,5.089645677624403
2024-02-01,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1013.7950000000001,0.007857818121452809,11.182555291087398,12.111997640426928,USDCLP,CLP per USD,932.48,0.0028781943103011187,11.613767859792057,0.9197516670498965,-0.005025252040421341,4.946785411510255
2024-02-02,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1021.9749999999999,0.008036314538075295,10.56938540430648,12.181531818439034,USDCLP,CLP per USD,947.5,0.01597923338979612,11.684704185113072,0.9271277582050806,0.007987668574621118,5.405922972056942
2024-02-05,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1024.615,0.002579902632473541,10.56503729449709,11.92371125319101,USDCLP,CLP per USD,953.75,0.006574645642085208,11.742907600136547,0.9308386856557759,0.003994617230629979,5.487885619230505
2024-02-06,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1019.26,-0.0052400584705241116,10.73071477948516,11.289480594793272,USDCLP,CLP per USD,947.75,-0.006310828202222396,11.974983668913909,0.929843321400344,-0.0010698919499453619,5.387936026393502
2024-02-07,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1028.2849999999999,0.00881549215914923,10.785853290131111,11.277157354974436,USDCLP,CLP per USD,954.5,0.007096888769358323,11.440133359524342,0.9282465422816301,-0.0017187322777047348,5.101509654692213
2024-02-08,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1041.21,0.012491132430994867,11.200759547008362,11.471101048678097,USDCLP,CLP per USD,966.05,0.012027949541590033,11.761919341936542,0.9278159213212099,-0.00046401559924946767,5.039565756516652
2024-02-09,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1046.26,0.004838402326033275,10.89445655432546,11.417986344302182,USDCLP,CLP per USD,970.2,0.00428664310372362,11.53815731151058,0.9272997032640949,-0.0005565346586463571,5.040067478963943
2024-02-12,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1045.19,-0.001023213649243182,10.878447295384074,11.30450683194011,USDCLP,CLP per USD,970.28,8.245382590388317e-05,11.46028113440132,0.9282465422816301,0.0010205502578958248,5.020348803362352
2024-02-13,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1039.325,-0.005627223096570155,11.036283635801295,11.027663933016406,USDCLP,CLP per USD,970.515,0.00024216880314398281,11.443431327499484,0.9337504085158038,0.005911805882995544,4.690707623903975
2024-02-14,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1028.395,-0.010572129498752858,11.369287115784658,11.302785952521303,USDCLP,CLP per USD,958.6500000000001,-0.012300813675763855,12.08305345898153,0.9322270905192505,-0.0016327295862323538,4.70812187185685
2024-02-15,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1040.7,0.01189422918532923,11.416794288176876,11.50565340688385,USDCLP,CLP per USD,966.03,0.007668844866514313,12.026554283078864,0.9282465422816301,-0.00427907629676319,4.854341419015982
2024-02-16,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1048.775,0.007729252755749094,11.5234963778799,11.574514446605107,USDCLP,CLP per USD,973.25,0.007446096859650808,12.097543857894099,0.9279881217520417,-0.00027843519600731503,4.859491453099031
2024-02-19,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1041.3049999999998,-0.007148082185045368,11.252497517708365,11.712463857971116,USDCLP,CLP per USD,966.05,-0.007425393783172751,12.011595898619506,0.9277298450691158,-0.00027835769142869893,4.849085700213503
2024-02-20,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1039.5500000000002,-0.0016868070251199185,10.551117323120856,11.723224789935447,USDCLP,CLP per USD,962.1,-0.004097197340173331,11.306845239345535,0.9254974548819991,-0.002409193159357864,4.906678264832425
2024-02-21,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1048.365,0.008443880498086642,10.758125801677952,11.800499631753684,USDCLP,CLP per USD,969.0,0.007146216523547189,11.37306430625543,0.9242998428690267,-0.001294857746587122,4.77360715312751
2024-02-22,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1060.415,0.011428533232770377,10.900790929348817,11.860654423201776,USDCLP,CLP per USD,979.6,0.010879713187246232,11.414902481989078,0.9237875288683602,-0.000554426183117171,4.781732464087198
2024-02-23,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1059.165,-0.0011794790901156205,10.850928923591509,11.449115524750548,USDCLP,CLP per USD,978.9,-0.0007148328106278967,11.4119909729232,0.9242144177449167,0.00046200047021803525,4.76151813230314
2024-02-26,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1072.775,0.012767887360952024,11.280142040881413,11.636636605974525,USDCLP,CLP per USD,988.64,0.009900769045284363,11.60438342999512,0.9217439395335976,-0.0026766364219780736,4.844034700791785
2024-02-27,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1064.48,-0.007762332197513544,11.514282239992665,11.74690628334493,USDCLP,CLP per USD,981.45,-0.007299191328812071,11.349968398562908,0.9219988936013277,0.00027656142144473483,4.438733136299458
2024-02-28,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1058.875,-0.005279393241861996,11.630163431536491,11.571336562589916,USDCLP,CLP per USD,977.0,-0.004544417941074741,11.40744725915883,0.9226794611551946,0.0007378712749463445,4.436897622588375
2024-02-29,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1043.83,-0.01431038281727215,12.386487612058342,12.030422700904085,USDCLP,CLP per USD,966.06,-0.011260707957879923,11.89857606719998,0.9254974548819991,0.003049487185073252,4.514825311963504
2024-03-01,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1045.96,0.0020384830414403865,12.186294156591622,11.949507593691147,USDCLP,CLP per USD,965.0,-0.0010978427459162887,11.578068608781933,0.9225943352707814,-0.0031417508747636352,4.57443135187686
2024-03-04,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1058.245,0.011676751632508697,12.46218020733087,11.928412618293619,USDCLP,CLP per USD,974.8,0.010104220412064713,11.787984328160277,0.9211495946941785,-0.0015671816989549642,4.587099416984719
2024-03-05,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1065.105,0.006461510224601952,12.457693593617053,11.879388232741144,USDCLP,CLP per USD,981.03,0.006370718386476959,11.841539295574513,0.9210647508519848,-9.211071714729235e-05,4.516366129246793
2024-03-06,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1074.425,0.008712248906510567,12.585889072567188,11.958291931292214,USDCLP,CLP per USD,985.8,0.0048504541337495155,11.804714938210205,0.9175153683824203,-0.0038610086574595026,4.575516127425541
2024-03-07,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1074.085,-0.00031649841316827576,12.497016554331625,11.955220693652773,USDCLP,CLP per USD,981.0799999999999,-0.004799488591541667,11.986111223942144,0.9134088417975886,-0.00448574927125793,4.620217881720166
2024-03-08,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1051.35,-0.02139408371189333,13.669824661361792,12.8376363475495,USDCLP,CLP per USD,961.1,-0.02057554385049709,13.074057801099837,0.9141603437242891,0.0008224060407787254,4.630194909684392
2024-03-11,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1056.865,0.005231926136748832,13.69094749440268,12.808286890625546,USDCLP,CLP per USD,967.25,0.006378531751384031,13.085847074474982,0.9152061501853294,0.0011433538095840245,4.606909392741866
2024-03-12,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1044.92,-0.011366651306689235,14.196614239933028,12.90727618189951,USDCLP,CLP per USD,956.36,-0.011322582375889567,13.586793829527313,0.9152480322167307,4.576135454389951e-05,4.605787481076052
2024-03-13,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1034.635,-0.009891619947969055,14.50234399336562,13.044554758115773,USDCLP,CLP per USD,945.13,-0.011811927034777625,14.074551402073684,0.9134505594884678,-0.0019658497198903196,4.569980440283845
2024-03-14,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1023.415,-0.010903633207353991,14.742104079668767,13.009651544741862,USDCLP,CLP per USD,940.38,-0.005038435275923625,14.147350603767345,0.9188642837452908,0.005909180979491696,4.704472416182722
2024-03-15,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1025.775,0.0023033501465450357,14.573851039313315,12.6563867341372,USDCLP,CLP per USD,942.03,0.0017530723089800304,13.354243926519512,0.918357975939021,-0.000551166649999324,4.044164918176012
2024-03-18,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1030.815,0.004901327041032744,14.623294932904846,12.683655215394685,USDCLP,CLP per USD,948.05,0.00637012227720124,13.345365880953302,0.9197093718384991,0.0014704533483115706,3.8728702352632745
2024-03-19,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1050.2849999999999,0.01871180441616982,15.471947070527921,13.201172558521279,USDCLP,CLP per USD,966.5799999999999,0.019356824634563452,14.358968592898547,0.9203018590097551,0.0006440038862809416,3.878996420280846
2024-03-20,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1051.74,0.0013843795695835936,15.294625387075431,13.138321530808033,USDCLP,CLP per USD,963.0,-0.0037106563166506845,14.279119127616122,0.9157509157509157,-0.004957322187427615,4.086748143378836
2024-03-21,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1056.525,0.004539285351969902,14.93363804748767,13.147031350351043,USDCLP,CLP per USD,972.815,0.010140518702793422,14.154292128660256,0.9207679204456515,0.005463616355147652,4.431747233164656
2024-03-22,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1062.6100000000001,0.005742925037056423,14.958821941409163,13.065161493089972,USDCLP,CLP per USD,983.26,0.010679651112702082,14.43195715933101,0.9253261774775609,0.004938281640582798,4.67844600362805
2024-03-25,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1060.45,-0.002034799530181708,14.970740441791254,13.0702474219555,USDCLP,CLP per USD,978.5,-0.0048527947774905655,14.513404804432042,0.922722029988466,-0.002818269785631669,4.7325971336251555
2024-03-26,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1062.185,0.0016347609328883905,14.860724237282005,13.04312363170213,USDCLP,CLP per USD,980.5999999999999,0.002143842381001626,14.523422209141385,0.9231905465288036,0.0005076259367411268,4.371659265230423
2024-03-27,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1060.525,-0.0015640387414137535,14.490371390864295,12.94851784567093,USDCLP,CLP per USD,979.475,-0.0011479153843954037,14.030957284357074,0.9235742322789195,0.00041552206327456764,4.360912973177612
2024-03-28,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1057.0700000000002,-0.0032631386698183107,14.164694862230082,12.829606709522984,USDCLP,CLP per USD,979.77,0.00030113640941209496,13.875344396674844,0.9268699601445918,0.0035620975374415637,4.3329596773288115
2024-03-29,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1057.42,0.0003310490976033975,13.998827012991983,12.831397172266746,USDCLP,CLP per USD,979.77,0.0,13.716991990761251,0.9263547938860585,-0.0005559673975675944,4.334980198755077
2024-04-01,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1058.13,0.0006712202752545693,13.820903128486172,12.531719782584636,USDCLP,CLP per USD,984.9000000000001,0.005222262933507693,13.593454130217975,0.9307953646390842,0.0047821434311247635,4.555218487405847
2024-04-02,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1049.865,-0.00784161475888645,14.020529227244472,12.320578419415867,USDCLP,CLP per USD,974.85,-0.010256500167189486,13.89402941406321,0.9285482148660569,-0.0024171442996270137,4.555601154871389
2024-04-03,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1035.055,-0.014207019072780547,14.412780322824029,12.692293725131911,USDCLP,CLP per USD,955.2,-0.020362870370129293,14.984786217885974,0.9228497600590623,-0.006155859387575985,4.891313370317522
2024-04-04,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1021.44,-0.013241169002868425,14.423076392583942,12.93381517116527,USDCLP,CLP per USD,942.55,-0.0133317743254171,15.03305967214753,0.9227646027498386,-9.228071800922166e-05,4.889024477287704
2024-04-05,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1028.1599999999999,0.00655740054615972,14.599512319414782,12.97875180770709,USDCLP,CLP per USD,948.75,0.006556360396919203,15.203773233020623,0.9227646027498386,0.0,4.886760605591828
2024-04-08,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1025.96,-0.0021420373115423885,14.00601890795582,12.989968243000671,USDCLP,CLP per USD,944.8,-0.004172063826687555,14.866912861965941,0.9208951100469656,-0.0020280242939054727,4.860035472924874
2024-04-09,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1022.21,-0.003661809508257896,13.896371259234671,12.91490167218787,USDCLP,CLP per USD,941.52,-0.00347767431374546,14.778639473033033,0.9210647508519848,0.0001841959850483188,4.85960172812991
2024-04-10,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1025.16,0.002881747843834326,13.8971779253029,12.91164926383734,USDCLP,CLP per USD,954.3499999999999,0.013534889906494207,15.360206427263066,0.9307520476545048,0.010462574028778704,5.732693005498678
2024-04-11,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1025.78,0.0006046008356035415,13.32364673578145,12.861439420897819,USDCLP,CLP per USD,956.35,0.0020934743606417783,15.053107737286043,0.9323140033563304,0.0016767586602030315,5.688920109089084
2024-04-12,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1026.75,0.0009451750495363953,13.308724902938456,12.79303655516639,USDCLP,CLP per USD,964.63,0.008620653289200142,15.272336502588368,0.939584703561026,0.0077683015018261345,5.995116160993332
2024-04-15,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1039.98,0.012803008344605793,13.402805976009887,13.02388072020389,USDCLP,CLP per USD,978.9000000000001,0.014684884141641596,15.590407733913475,0.9412650602409638,0.001786806324829207,5.9681050689113295
2024-04-16,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1042.1999999999998,0.002132381293840524,13.263158785120751,13.014051828409952,USDCLP,CLP per USD,981.45,0.002601577716472292,15.497504791686254,0.9417082587814295,0.0004707433123695842,5.963676828699029
2024-04-17,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1043.82,0.0015531973093994011,12.979800407981992,13.012823193340608,USDCLP,CLP per USD,978.0,-0.0035213999490393277,15.460385930878696,0.93694368968425,-0.005072338510119352,6.054507394176735
2024-04-18,Chile,EUR,CLP,True,False,EURCLP,CLP per EUR,1028.315,-0.014965520473031901,13.59611880072913,13.38861280323054,USDCLP,CLP per USD,966.1,-0.01224232151135407,15.796913100182463,0.9394964299135663,0.00272083481638509,5.87593383775028
